system_id,system_name,asset_type,business_service_id,business_service_name,business_unit,vendor,product,product_family,version,environment,hosting_model,region,owner_team,criticality,internet_exposed,data_sensitivity,lifecycle_stage,support_status,security_risk,technical_debt,regulatory_exposure,annual_run_cost_eur,install_date,last_change_date,cmdb_confidence,duplicate_group_id,source_system
SYS0000091,COM-WINDOWS-00091,Platform,BS000196,Operational Portal Service 0196,Commercial Banking,Microsoft,Windows Server,Operating System,2019,Production,Hybrid,EU,Commercial Banking Platform Team,Critical,True,Internal,Invest,Supported,Medium,Medium,Medium,661679.69,2011-10-10,2023-03-14,0.327,,Archer
SYS0000092,RET-CA-00092,Application,BS000540,Critical Payments Service 0540,Retail Banking,Broadcom,CA Identity Manager,Identity,14.5,Production,Private Cloud,US,Retail Banking Platform Team,Low,True,Restricted,Migrate,Extended Support,Medium,Low,Low,38263.22,2019-11-04,2024-08-16,0.296,,Archer
SYS0000093,DIG-ORACLE-00093,Database,BS000098,Customer Billing Service 0098,Digital Channels,Oracle,Oracle Database,Database,12c,Production,On-Prem,UK,Digital Channels Platform Team,High,False,Internal,Retire,Extended Support,Low,Low,Low,135429.36,2009-06-11,2023-08-17,0.147,,Excel Upload
SYS0000094,DIG-ECC-00094,ERP Module,BS000652,Critical Warehouse Service 0652,Digital Channels,SAP,ECC,ERP,EHP8,Development,On-Prem,Global,Digital Channels Platform Team,Medium,False,Confidential,Tolerate,Unsupported,Medium,Medium,Low,64731.11,2015-07-27,2023-01-10,0.712,,ServiceNow
SYS0000095,FIN-ORACLE-00095,Database,BS000309,Enterprise Customer Service 0309,Finance,Oracle,Oracle Database,Database,11g,Pre-Production,On-Prem,EU,Finance Platform Team,Medium,False,Confidential,Migrate,Supported,Low,High,Medium,204396.24,2025-11-14,2025-07-21,0.953,,Archer
SYS0000096,INF-HANA-00096,Database,BS000589,Digital Warehouse Service 0589,Infrastructure,SAP,HANA,Database,1.0,Production,Public Cloud,UK,Infrastructure Platform Team,Low,False,Restricted,Invest,Supported,Medium,Medium,Critical,285221.83,2012-05-21,2024-03-22,0.747,DUP000225,EA Repository
SYS0000097,PAY-SQL-00097,Database,BS000072,Regulated Trading Service 0072,Payments,Microsoft,SQL Server,Database,2019,Production,On-Prem,LATAM,Payments Platform Team,Low,True,Public,Tolerate,Unsupported,Critical,High,High,69764.85,2023-08-14,2023-11-11,0.743,,ServiceNow
SYS0000098,INS-HANA-00098,Database,BS000357,Digital Payments Service 0357,Insurance,SAP,HANA,Database,1.0,Production,Private Cloud,EU,Insurance Platform Team,Low,False,Confidential,Invest,Vendor Announced EOL,Medium,Medium,High,133836.05,2008-03-13,2025-10-01,0.735,,ServiceNow
SYS0000099,LEG-LEGACY-00099,Application,BS000304,Regulated Compliance Service 0304,Legal,Custom,Legacy Java Application,Custom,Java 17,Production,Hybrid,LATAM,Legal Platform Team,Low,False,Internal,Invest,Unsupported,High,Medium,Low,119261.53,2013-10-18,2025-05-22,0.721,,EA Repository
SYS0000100,DIG-ECC-00100,ERP Module,BS000257,Global Treasury Service 0257,Digital Channels,SAP,ECC,ERP,EHP8,Production,On-Prem,LATAM,Digital Channels Platform Team,Medium,False,Public,Migrate,Extended Support,Low,Medium,Medium,145374.08,2013-07-19,2026-06-20,0.909,,ServiceNow
SYS0000101,RET-WEBSPHERE-00101,Middleware,BS000369,Operational Customer Service 0369,Retail Banking,IBM,WebSphere Application Server,Middleware,8.5.5,Production,On-Prem,EU,Retail Banking Platform Team,Medium,False,Internal,Tolerate,Vendor Announced EOL,Medium,Severe,Medium,25407.31,2025-08-19,2024-03-29,0.443,,ServiceNow
SYS0000102,INF-AIX-00102,Platform,BS000477,Core Risk Service 0477,Infrastructure,IBM,AIX,Operating System,7.3,Production,Hybrid,US,Infrastructure Platform Team,Medium,True,Internal,Migrate,Supported,Medium,Severe,Critical,292259.34,2013-03-27,2026-03-12,0.77,,Excel Upload
SYS0000103,SUP-HANA-00103,Database,BS000679,Global Identity Service 0679,Supply Chain,SAP,HANA,Database,1.0,Test,Hybrid,EU,Supply Chain Platform Team,High,False,Confidential,Tolerate,Supported,High,Medium,Low,171014.71,2018-02-01,2024-12-09,0.92,,ServiceNow
SYS0000104,INF-BUSINESSOBJECTS-00104,Application,BS000589,Digital Warehouse Service 0589,Infrastructure,SAP,BusinessObjects,Analytics,4.2,Production,Hybrid,Global,Infrastructure Platform Team,High,False,Confidential,Tolerate,Extended Support,Medium,Medium,Medium,45751.23,2014-08-22,2025-05-27,0.694,,ServiceNow
SYS0000105,FIN-BUSINESSOBJECTS-00105,Application,BS000167,Operational Warehouse Service 0167,Finance,SAP,BusinessObjects,Analytics,4.3,Production,Private Cloud,Global,Finance Platform Team,Critical,True,Confidential,Invest,Extended Support,Medium,Medium,High,582181.08,2015-03-12,2024-05-13,0.68,,ServiceNow
SYS0000106,INS-WINDOWS-00106,Platform,BS000705,Operational Billing Service 0705,Insurance,Microsoft,Windows Server,Operating System,2019,Pre-Production,On-Prem,UK,Insurance Platform Team,Medium,False,Confidential,Invest,Supported,Critical,Medium,Medium,427483.4,2015-06-01,2024-07-17,0.76,,Archer
SYS0000107,COM-TIVOLI-00107,Application,BS000359,Regulated Trading Service 0359,Commercial Banking,IBM,Tivoli / Spectrum Protect,Operations,8.1.21,Production,Hybrid,Global,Commercial Banking Platform Team,Medium,False,Confidential,Strategic,Extended Support,Medium,Severe,Low,320623.6,2018-03-10,2025-07-30,0.857,DUP000229,ServiceNow
SYS0000108,MAN-SQL-00108,Database,BS000330,Critical Claims Service 0330,Manufacturing,Microsoft,SQL Server,Database,2016,Production,Hybrid,EU,Manufacturing Platform Team,Critical,False,Confidential,Tolerate,Supported,Critical,High,Low,61552.92,2012-06-03,2024-06-12,0.827,,ServiceNow
SYS0000109,DIG-WINDOWS-00109,Platform,BS000008,Operational Trading Service 0008,Digital Channels,Microsoft,Windows Server,Operating System,2019,Production,Public Cloud,US,Digital Channels Platform Team,Critical,False,Confidential,Tolerate,Supported,Low,Severe,Low,204410.69,2020-03-12,2023-11-20,0.859,,ServiceNow
SYS0000110,INF-CA-00110,Application,BS000482,Core Ledger Service 0482,Infrastructure,Broadcom,CA Identity Manager,Identity,12.6,Production,On-Prem,EU,Infrastructure Platform Team,Critical,True,Confidential,Retire,Supported,Low,Severe,Low,171800.98,2025-05-23,2024-01-15,0.754,,ServiceNow
SYS0000111,SEC-NSX-00111,Platform,BS000639,Enterprise Trading Service 0639,Security,VMware,NSX,Network,4.1,Test,Public Cloud,EU,Security Platform Team,High,False,Restricted,Retire,Supported,Critical,Low,Low,54386.15,2021-07-01,2025-10-21,0.961,,ServiceNow
SYS0000112,DAT-COGNOS-00112,Application,BS000212,Shared Billing Service 0212,Data & Analytics,IBM,Cognos Analytics,Analytics,12.0,Production,Public Cloud,UK,Data & Analytics Platform Team,High,False,Public,Tolerate,Supported,High,Medium,Critical,167051.55,2010-11-05,2025-06-30,0.954,,Excel Upload
SYS0000113,CUS-CA-00113,Application,BS000625,Global Compliance Service 0625,Customer Operations,Broadcom,CA Identity Manager,Identity,14.3,DR,Hybrid,UK,Customer Operations Platform Team,Critical,False,Restricted,Migrate,Extended Support,Medium,High,Low,258561.66,2024-07-25,2026-06-20,0.778,,ServiceNow
SYS0000114,RIS-RHEL-00114,Platform,BS000063,Core Treasury Service 0063,Risk,Red Hat,RHEL,Operating System,9,Production,On-Prem,EU,Risk Platform Team,Medium,False,Restricted,Invest,Unsupported,Low,Medium,Medium,23401.17,2014-11-24,2025-05-14,0.744,,Archer
SYS0000115,DAT-AI-NATIVE-00115,Custom Application,BS000697,Regulated Risk Service 0697,Data & Analytics,Custom,AI-Native Application,Custom,v1,Test,On-Prem,US,Data & Analytics Platform Team,Medium,False,Confidential,Tolerate,Unsupported,Medium,Medium,High,59566.61,2017-03-15,2025-10-04,0.797,,ServiceNow
SYS0000116,SUP-ORACLE-00116,Database,BS000183,Global Pricing Service 0183,Supply Chain,Oracle,Oracle Database,Database,21c,DR,Private Cloud,Global,Supply Chain Platform Team,Critical,False,Restricted,Migrate,Supported,High,Medium,Low,271972.21,2012-09-08,2023-06-02,0.534,,ServiceNow
SYS0000117,M&A-VSPHERE-00117,Platform,BS000347,Enterprise Payments Service 0347,M&A Office,VMware,vSphere,Virtualisation,7.0,Production,Hybrid,APAC,M&A Office Platform Team,High,False,Public,Retire,Unsupported,High,Low,High,70181.5,2013-04-27,2026-01-19,0.814,,EA Repository
SYS0000118,SUP-SQL-00118,Database,BS000011,Regulated Settlement Service 0011,Supply Chain,Microsoft,SQL Server,Database,2012,Pre-Production,Hybrid,UK,Supply Chain Platform Team,Low,False,Confidential,Tolerate,Supported,Medium,Medium,Low,8653.67,2020-09-29,2026-05-04,0.183,,ServiceNow
SYS0000119,HR-WINDOWS-00119,Platform,BS000647,Core Claims Service 0647,HR,Microsoft,Windows Server,Operating System,2016,Production,On-Prem,UK,HR Platform Team,Low,False,Internal,Strategic,Vendor Announced EOL,Medium,Medium,Critical,20181.29,2020-08-22,2023-10-09,0.48,,Archer
SYS0000120,HR-VSPHERE-00120,Platform,BS000367,Customer Pricing Service 0367,HR,VMware,vSphere,Virtualisation,7.0,Production,Private Cloud,LATAM,HR Platform Team,Critical,False,Confidential,Retire,Vendor Announced EOL,Medium,High,High,68182.9,2016-01-31,2026-03-14,0.656,,BMC
SYS0000121,RET-POSTGRESQL-00121,Database,BS000699,Operational Fulfilment Service 0699,Retail Banking,Open Source,PostgreSQL,Database,11,Development,Public Cloud,US,Retail Banking Platform Team,Medium,False,Internal,Migrate,Supported,Medium,Medium,Medium,43245.98,2010-05-04,2023-04-22,0.744,,ServiceNow
SYS0000122,CUS-DB2-00122,Database,BS000269,Regulated Billing Service 0269,Customer Operations,IBM,Db2,Database,12.1,Production,On-Prem,UK,Customer Operations Platform Team,High,False,Confidential,Strategic,Supported,Medium,Low,Low,183805.56,2013-05-17,2025-07-03,0.809,,Archer
SYS0000123,RIS-WEBSPHERE-00123,Middleware,BS000044,Global Compliance Service 0044,Risk,IBM,WebSphere Application Server,Middleware,8.5.5,Development,Hybrid,EU,Risk Platform Team,Low,False,Confidential,Strategic,Supported,High,Medium,High,169998.38,2025-01-05,2023-10-03,0.494,,BMC
SYS0000124,SEC-MQ-00124,Middleware,BS000489,Core Ledger Service 0489,Security,IBM,MQ,Integration,9.2,Development,Private Cloud,Global,Security Platform Team,Low,False,Internal,Invest,Supported,High,Medium,Medium,8192.45,2022-03-14,2025-12-24,0.73,,ServiceNow
SYS0000125,INS-MQ-00125,Middleware,BS000118,Global Warehouse Service 0118,Insurance,IBM,MQ,Integration,9.3,Pre-Production,Hybrid,US,Insurance Platform Team,High,False,Confidential,Invest,Extended Support,Medium,Medium,Low,569899.82,2023-10-11,2026-04-17,0.726,,BMC
SYS0000126,SUP-KAFKA-00126,Middleware,BS000444,Shared Billing Service 0444,Supply Chain,Open Source,Kafka,Integration,2.8,Pre-Production,Private Cloud,UK,Supply Chain Platform Team,Critical,True,Internal,Strategic,Unsupported,High,Low,Critical,34156.03,2015-03-02,2026-04-19,0.91,,EA Repository
SYS0000127,CUS-ECC-00127,ERP Module,BS000026,Global Payments Service 0026,Customer Operations,SAP,ECC,ERP,EHP7,Development,Hybrid,LATAM,Customer Operations Platform Team,Medium,False,Confidential,Invest,Supported,Low,High,Low,112620.01,2011-10-26,2024-01-31,0.778,,EA Repository
SYS0000128,HR-TIVOLI-00128,Application,BS000121,Customer Procurement Service 0121,HR,IBM,Tivoli / Spectrum Protect,Operations,8.1,Production,On-Prem,US,HR Platform Team,Low,False,Confidential,Strategic,Extended Support,High,High,Medium,43732.23,2014-08-04,2023-01-31,0.986,,ServiceNow
SYS0000129,COM-ECC-00129,ERP Module,BS000460,Operational Trading Service 0460,Commercial Banking,SAP,ECC,ERP,EHP8,Test,Private Cloud,LATAM,Commercial Banking Platform Team,Medium,False,Restricted,Tolerate,Unsupported,Low,Medium,Critical,38163.86,2012-01-27,2023-06-12,0.788,,ServiceNow
SYS0000130,PAY-NSX-00130,Platform,BS000486,Critical Payments Service 0486,Payments,VMware,NSX,Network,3.1,Production,Private Cloud,UK,Payments Platform Team,Medium,True,Confidential,Tolerate,Supported,Critical,Medium,Medium,114165.64,2011-04-06,2025-10-16,0.901,,ServiceNow
SYS0000131,DIG-VSPHERE-00131,Platform,BS000110,Critical Pricing Service 0110,Digital Channels,VMware,vSphere,Virtualisation,7.0,Production,On-Prem,Global,Digital Channels Platform Team,Critical,False,Internal,Migrate,Extended Support,Critical,Medium,Critical,287340.9,2023-09-21,2023-02-22,0.793,,ServiceNow
SYS0000132,SEC-MQ-00132,Middleware,BS000135,Regional Warehouse Service 0135,Security,IBM,MQ,Integration,9.2,Production,Private Cloud,LATAM,Security Platform Team,Medium,True,Internal,Tolerate,Supported,Low,High,Critical,560352.38,2009-02-06,2026-01-01,0.778,,Excel Upload
SYS0000133,COM-SQL-00133,Database,BS000619,Global Payments Service 0619,Commercial Banking,Microsoft,SQL Server,Database,2012,Production,Public Cloud,US,Commercial Banking Platform Team,Critical,False,Restricted,Tolerate,Supported,Medium,High,High,244911.98,2008-05-11,2025-09-30,0.646,,Archer
SYS0000134,HR-MQ-00134,Middleware,BS000005,Critical Data Service 0005,HR,IBM,MQ,Integration,9.3,Production,Private Cloud,Global,HR Platform Team,High,False,Internal,Migrate,Vendor Announced EOL,Medium,High,Medium,140697.69,2024-12-26,2024-05-26,0.335,,ServiceNow
SYS0000135,SEC-RHEL-00135,Platform,BS000166,Operational Payments Service 0166,Security,Red Hat,RHEL,Operating System,8,Test,Hybrid,UK,Security Platform Team,Medium,False,Confidential,Strategic,Supported,Medium,High,Medium,32480.11,2023-12-23,2023-08-05,0.769,,Excel Upload
SYS0000136,RET-FILENET-00136,Application,BS000699,Operational Fulfilment Service 0699,Retail Banking,IBM,FileNet,Content,5.2,Production,On-Prem,US,Retail Banking Platform Team,Low,False,Confidential,Migrate,Unsupported,High,Medium,Medium,32693.11,2021-08-10,2023-09-16,0.293,,EA Repository
SYS0000137,DAT-WINDOWS-00137,Platform,BS000395,Digital Risk Service 0395,Data & Analytics,Microsoft,Windows Server,Operating System,2012 R2,DR,On-Prem,US,Data & Analytics Platform Team,Critical,False,Internal,Strategic,Unsupported,High,Medium,Medium,33721.77,2021-01-12,2026-05-29,0.657,,BMC
SYS0000138,HR-OPENSHIFT-00138,Platform,BS000020,Core Reporting Service 0020,HR,Red Hat,OpenShift,Container,3.11,Test,On-Prem,APAC,HR Platform Team,Low,False,Internal,Strategic,Supported,Medium,High,Medium,20005.55,2019-12-23,2025-12-01,0.791,,BMC
SYS0000139,INF-MQ-00139,Middleware,BS000643,Core Settlement Service 0643,Infrastructure,IBM,MQ,Integration,9.2,Development,Hybrid,APAC,Infrastructure Platform Team,High,False,Confidential,Tolerate,Supported,High,Low,Low,278751.94,2011-01-20,2023-04-11,0.803,,ServiceNow
SYS0000140,DAT-DB2-00140,Database,BS000247,Digital Trading Service 0247,Data & Analytics,IBM,Db2,Database,11.5,Development,On-Prem,Global,Data & Analytics Platform Team,Medium,False,Confidential,Retire,Supported,Medium,Medium,Medium,52766.72,2023-01-13,2025-12-13,0.476,,ServiceNow
SYS0000141,M&A-LEGACY-00141,Application,BS000515,Operational Identity Service 0515,M&A Office,Custom,Legacy Java Application,Custom,Java 8,Development,On-Prem,US,M&A Office Platform Team,Medium,False,Public,Strategic,Supported,Medium,Severe,Medium,194275.7,2018-11-20,2024-04-01,0.977,,ServiceNow
SYS0000142,COM-ECC-00142,ERP Module,BS000460,Operational Trading Service 0460,Commercial Banking,SAP,ECC,ERP,EHP7,Production,On-Prem,US,Commercial Banking Platform Team,Medium,False,Confidential,Tolerate,Supported,Low,Medium,Low,117975.34,2020-03-13,2025-05-02,0.814,,BMC
SYS0000143,M&A-WEBLOGIC-00143,Middleware,BS000265,Shared Trading Service 0265,M&A Office,Oracle,WebLogic,Middleware,12.2,Production,Private Cloud,UK,M&A Office Platform Team,Medium,False,Public,Invest,Extended Support,Critical,Medium,Low,210809.87,2024-03-27,2025-09-02,0.59,,ServiceNow
SYS0000144,HR-WEBSPHERE-00144,Middleware,BS000267,Operational Workforce Service 0267,HR,IBM,WebSphere Application Server,Middleware,9.0.5,Production,Private Cloud,APAC,HR Platform Team,High,False,Confidential,Migrate,Supported,Medium,Medium,High,142884.95,2016-06-19,2023-10-02,0.703,,Excel Upload
SYS0000145,RET-TIVOLI-00145,Application,BS000397,Core Payments Service 0397,Retail Banking,IBM,Tivoli / Spectrum Protect,Operations,7.1,Production,Private Cloud,APAC,Retail Banking Platform Team,Medium,False,Internal,Tolerate,Supported,High,Severe,High,54868.33,2021-05-21,2025-06-09,0.605,,SAM Tool
SYS0000146,HR-HANA-00146,Database,BS000275,Customer Identity Service 0275,HR,SAP,HANA,Database,1.0,Development,Public Cloud,Global,HR Platform Team,Medium,False,Confidential,Tolerate,Extended Support,Low,Medium,Medium,357504.82,2023-09-22,2025-01-17,0.795,,BMC
SYS0000147,MAN-KUBERNETES-00147,Platform,BS000126,Operational Claims Service 0126,Manufacturing,Open Source,Kubernetes,Container,1.27,Production,Private Cloud,Global,Manufacturing Platform Team,Medium,True,Confidential,Tolerate,Supported,Medium,Severe,High,31667.98,2014-12-25,2025-12-18,0.951,,ServiceNow
SYS0000148,RIS-TIVOLI-00148,Application,BS000521,Customer Claims Service 0521,Risk,IBM,Tivoli / Spectrum Protect,Operations,8.1.21,Development,On-Prem,US,Risk Platform Team,Medium,False,Internal,Tolerate,Extended Support,High,Medium,Medium,278209.03,2008-09-12,2025-08-28,0.971,,ServiceNow
SYS0000149,PAY-RHEL-00149,Platform,BS000486,Critical Payments Service 0486,Payments,Red Hat,RHEL,Operating System,7,Production,Public Cloud,EU,Payments Platform Team,Critical,False,Internal,Strategic,Extended Support,High,High,High,129557.28,2019-11-17,2025-06-10,0.671,,ServiceNow
SYS0000150,INS-SQL-00150,Database,BS000434,Operational Compliance Service 0434,Insurance,Microsoft,SQL Server,Database,2012,Development,On-Prem,US,Insurance Platform Team,Critical,False,Confidential,Strategic,Supported,High,Medium,High,9677.92,2014-08-29,2025-02-16,0.932,,Archer
SYS0000151,WEA-DB2-00151,Database,BS000534,Digital Policy Service 0534,Wealth,IBM,Db2,Database,11.1,Production,On-Prem,US,Wealth Platform Team,High,False,Confidential,Migrate,Vendor Announced EOL,High,High,Low,805435.13,2016-11-21,2025-08-14,0.789,,Excel Upload
SYS0000152,RIS-VSPHERE-00152,Platform,BS000374,Core Ledger Service 0374,Risk,VMware,vSphere,Virtualisation,7.0,Production,Hybrid,EU,Risk Platform Team,Critical,False,Confidential,Tolerate,Unsupported,Low,Severe,Medium,126814.18,2020-11-19,2026-06-18,0.73,,EA Repository
SYS0000153,LEG-AIX-00153,Platform,BS000669,Regulated Risk Service 0669,Legal,IBM,AIX,Operating System,7.2,Development,On-Prem,EU,Legal Platform Team,Medium,False,Internal,Migrate,Supported,Medium,Medium,Medium,32950.76,2013-03-09,2026-01-29,0.97,,Archer
SYS0000154,SEC-ECC-00154,ERP Module,BS000639,Enterprise Trading Service 0639,Security,SAP,ECC,ERP,EHP7,Production,Public Cloud,LATAM,Security Platform Team,Low,False,Internal,Invest,Vendor Announced EOL,High,Medium,Low,128419.95,2024-12-15,2025-01-26,0.362,,SAM Tool
SYS0000155,RET-WEBLOGIC-00155,Middleware,BS000707,Shared Compliance Service 0707,Retail Banking,Oracle,WebLogic,Middleware,10.3,Test,Public Cloud,UK,Retail Banking Platform Team,Low,False,Confidential,Strategic,Supported,Medium,Severe,Low,13028.91,2025-03-28,2025-08-09,0.742,,EA Repository
SYS0000156,PAY-ECC-00156,ERP Module,BS000078,Core Customer Service 0078,Payments,SAP,ECC,ERP,EHP7,Production,Hybrid,Global,Payments Platform Team,High,False,Confidential,Tolerate,Supported,Medium,Medium,Low,482185.13,2013-07-15,2025-03-09,0.991,,ServiceNow
SYS0000157,INS-AIX-00157,Platform,BS000074,Enterprise Treasury Service 0074,Insurance,IBM,AIX,Operating System,7.3,Development,On-Prem,UK,Insurance Platform Team,Medium,False,Restricted,Invest,Extended Support,High,Medium,Low,111902.74,2019-03-17,2025-02-10,0.479,,BMC
